t_s,alt_m,downrange_km,V_mps,gamma_deg,q_Pa,Qdot_Wm2,sigma_deg,Mach,lat_deg,lon_deg
29.400000000000002,89817.98332331376,129.50624837341408,4724.36015731873,-14.215818215648122,68.31261390456665,49837.11785307631,68.26153920847952,21.123743300999003,-19.111083942093476,-176.518389186533
29.5,89701.9776515523,129.9510453363822,4724.42743960399,-14.2124053710951,69.0322562805479,50100.46984253429,68.26153920847952,21.12403669453094,-19.10356588198778,-176.51878501635684
29.6,89585.99761321163,130.39587019512862,4724.494502844276,-14.208991839107243,69.75931216879394,50365.1479084176,68.26153920847952,21.12432911011362,-19.09604735020338,-176.5191808278868
29.700000000000003,89470.04322039429,130.84072292836515,4724.561344927054,-14.205577615106042,70.49385599784662,50631.15826702345,68.26153920847952,21.124620538303287,-19.088528347106607,-176.51957662092812
29.8,89354.11448528804,131.28560351467377,4724.627963718634,-14.202162694466944,71.23596292020332,50898.507159797846,68.26153920847952,21.1249109695616,-19.081008873067017,-176.51997239528396
29.900000000000002,89238.21142016817,131.73051193243086,4724.694357063966,-14.198747072518906,71.98570881905165,51167.20085338861,68.26153920847952,21.125200394254723,-19.073488928457454,-176.52036815075553
30.0,89122.33403739566,132.17544815981088,4724.760522786429,-14.19533074454394,72.74317031509045,51437.24563970733,68.26153920847952,21.125488802652406,-19.065968513654084,-176.52076388714198
30.1,89006.48234942043,132.62041217480916,4724.826458687623,-14.191913705776667,73.50842477337657,51708.64783597909,68.26153920847952,21.125776184927027,-19.058447629036408,-176.52115960424038
30.200000000000003,88890.65636878135,133.06540395520622,4724.89216254716,-14.188495951403848,74.28155031025278,51981.41378479928,68.26153920847952,21.126062531152684,-19.050926274987308,-176.52155530184572
30.3,88774.85610810667,133.5104234785909,4724.957632122446,-14.185077476563926,75.06262580033145,52255.54985418818,68.26153920847952,21.12634783130418,-19.043404451893082,-176.52195097975093
30.400000000000002,88659.08158011502,133.95547072238242,4725.022865148469,-14.181658276346553,75.85173088353795,52531.06243764486,68.26153920847952,21.126632075256133,-19.035882160143466,-176.52234663774672
30.5,88543.33279761719,134.40054566374775,4725.087859337577,-14.178238345792126,76.64894597220662,52807.95795419733,68.26153920847952,21.12691525278193,-19.028359400131684,-176.52274227562177
30.6,88427.60977351619,134.84564827965318,4725.152612379267,-14.1748176798913,77.45435225825162,53086.24284845708,68.26153920847952,21.127197353552816,-19.020836172254484,-176.5231378931625
30.700000000000003,88311.91252080863,135.29077854691494,4725.217121939954,-14.171396273584511,78.26803172039008,53365.92359066932,68.26153920847952,21.127478367136842,-19.013312476912144,-176.5235334901532
30.8,88196.24105258519,135.73593644206974,4725.281385662753,-14.167974121761494,79.09006713143384,53647.00667676501,68.26153920847952,21.12775828299791,-19.005788314508546,-176.52392906637593
30.900000000000002,88080.59538203152,136.18112194150174,4725.34540116725,-14.164551219260789,79.9205420656412,53929.4986284111,68.26153920847952,21.128037090494743,-18.99826368545118,-176.52432462161053
31.0,87964.97552243015,136.62633502134167,4725.4091660492795,-14.161127560869241,80.75954090612451,54213.405993057706,68.26153920847952,21.12831477887987,-18.990738590151214,-176.52472015563453
31.1,87849.38148715952,137.0715756575087,4725.472677880688,-14.157703141321514,81.60714885234236,54498.7353439915,68.26153920847952,21.128591337298595,-18.983213029023485,-176.52511566822324
31.200000000000003,87733.81328969728,137.51684382574174,4725.535934209107,-14.154277955299575,82.46345192762521,54785.49328037825,68.26153920847952,21.128866754787975,-18.975687002486577,-176.52551115914966
31.3,87618.27094361978,137.96213950151878,4725.598932557716,-14.150851997432188,83.32853698679232,55073.6864273134,68.26153920847952,21.12914102027575,-18.96816051096284,-176.5259066281845
31.400000000000002,87502.75446260348,138.4074626601167,4725.661670425006,-14.147425262294405,84.20249172382144,55363.32143586785,68.26153920847952,21.129414122579313,-18.960633554878424,-176.52630207509603
31.5,87387.26386042498,138.85281327659624,4725.724145284547,-14.143997744407041,85.08540467959317,55654.40498313606,68.26153920847952,21.12968605040463,-18.95310613466334,-176.52669749965023
31.6,87271.79915096378,139.29819132575938,4725.786354584739,-14.140569438236161,85.9773652496813,55946.94377227658,68.26153920847952,21.129956792345144,-18.945578250751456,-176.52709290161067
31.700000000000003,87156.36034820229,139.74359678220853,4725.84829574857,-14.13714033819254,86.87846369223051,56240.94453255871,68.26153920847952,21.130226336880735,-18.938049903580577,-176.5274882807385
31.8,87040.9474662263,140.18902962032246,4725.909966173381,-14.13371043863114,87.78879113589727,56536.41401940731,68.26153920847952,21.130494672376592,-18.930521093592464,-176.5278836367924
31.900000000000002,86925.56051922683,140.63448981419603,4725.971363230604,-14.130279733850564,88.7084395878483,56833.359014443115,68.26153920847952,21.130761787082104,-18.922991821232873,-176.52827896952863
32.0,86810.19952150155,141.07997733778106,4726.032484265524,-14.12684821809253,89.63750194182971,57131.78632552349,68.26153920847952,21.131027669129764,-18.915462086951607,-176.52867427870095
32.1,86694.8644874543,141.52549216466204,4726.093326597021,-14.123415885541299,90.5760719863201,57431.70278678712,68.26153920847952,21.13129230653404,-18.90793189120254,-176.5290695640606
32.2,86579.55543159787,141.97103426833314,4726.153887517316,-14.119982730323144,91.52424441272586,57733.11525868924,68.26153920847952,21.131555687190207,-18.90040123444367,-176.5294648253562
32.300000000000004,86464.27236855356,142.41660362192937,4726.2141642917195,-14.116548746505782,92.48211482367303,58036.030628044726,68.26153920847952,21.131817798873254,-18.89287011713715,-176.529860062334
32.4,86349.01531305304,142.86220019841187,4726.274154158365,-14.113113928097809,93.44977974134963,58340.4558080639,68.26153920847952,21.132078629236673,-18.88533853974934,-176.5302552747375
32.5,86233.78427993972,143.3078239704454,4726.333854327952,-14.109678269048143,94.42733661592254,58646.397738388994,68.26153920847952,21.132338165811333,-18.877806502750847,-176.5306504623076
32.6,86118.57928416925,143.75347491046543,4726.393261983485,-14.106241763245436,95.41488383403254,58953.86338513166,68.26153920847952,21.132596396004267,-18.870274006616548,-176.5310456247826
32.7,86003.40034081042,144.199152990655,4726.45237428,-14.102804404517512,96.41252072735755,59262.85974090867,68.26153920847952,21.13285330709752,-18.862741051825665,-176.53144076189812
32.800000000000004,85888.24746504705,144.6448581829665,4726.511188344303,-14.099366186630771,97.42034758123968,59573.39382487398,68.26153920847952,21.133108886246895,-18.85520763886178,-176.53183587338708
32.9,85773.12067217892,145.09059045905454,4726.569701274694,-14.095927103289606,98.43846564339214,59885.472682752246,68.26153920847952,21.133363120480805,-18.847673768212896,-176.53223095897968
33.0,85658.0199776222,145.53634979035107,4726.627910140697,-14.092487148135802,99.46697713268385,60199.10338687271,68.26153920847952,21.133615996699,-18.840139440371473,-176.5326260184034
33.1,85542.94539691135,145.98213614799866,4726.685811982782,-14.089046314747948,100.5059852479852,60514.293036198185,68.26153920847952,21.133867501671364,-18.832604655834466,-176.5330210513829
33.2,85427.89694569958,146.42794950287228,4726.743403812086,-14.085604596640819,101.55559417709928,60831.04875635663,68.26153920847952,21.134117622036637,-18.825069415103385,-176.53341605764004
33.300000000000004,85312.87463976117,146.8737898256098,4726.800682610136,-14.08216198726477,102.61590910575227,61149.377699666955,68.26153920847952,21.13436634430121,-18.81753371868433,-176.5338110368939
33.4,85197.87849499146,147.31965708656327,4726.85764532856,-14.078718480005126,103.68703622667799,61469.28704516954,68.26153920847952,21.134613654837807,-18.80999756708804,-176.53420598886066
33.5,85082.90852740873,147.76555125580356,4726.914288888803,-14.075274068181548,104.76908274876267,61790.78399865102,68.26153920847952,21.13485953988423,-18.802460960829936,-176.53460091325363
33.6,84967.96475315513,148.21147230312437,4726.97061018184,-14.071828745047412,105.86215690627306,62113.875792670166,68.26153920847952,21.135103985542067,-18.794923900430163,-176.53499580978314
33.7,84853.04718849761,148.65742019806382,4727.026606067884,-14.068382503789177,106.96636796816145,62438.56968658264,68.26153920847952,21.135346977775384,-18.787386386413655,-176.5353906781567
33.800000000000004,84738.15584982932,149.1033949098654,4727.08227337609,-14.064935337525746,108.08182624744366,62764.872966563475,68.26153920847952,21.135588502409426,-18.77984841931016,-176.5357855180787
33.9,84623.2907536719,149.54939640749092,4727.137608904258,-14.061487239307812,109.20864311064454,63092.79294562538,68.26153920847952,21.135828545129264,-18.7723099996543,-176.5361803292507
34.0,84508.45191667462,149.99542465961622,4727.192609418537,-14.058038202117219,110.34693098735404,63422.33696364526,68.26153920847952,21.13606709147847,-18.76477112798562,-176.5365751113711
34.1,84393.63935561804,150.44147963461,4727.247271653121,-14.054588218866295,111.49680337981545,63753.51238737618,68.26153920847952,21.136304126857773,-18.757231804848637,-176.53696986413524
34.2,84278.85308741266,150.88756130058078,4727.301592309944,-14.051137282397196,112.6583748726439,64086.3266104726,68.26153920847952,21.1365396365237,-18.74969203079287,-176.53736458723546
34.300000000000004,84164.0931291026,151.3336696253217,4727.355568058371,-14.047685385481238,113.83176114257265,64420.7870534996,68.26153920847952,21.13677360558718,-18.74215180637292,-176.53775928036086
34.4,84049.35949786566,151.77980457635712,4727.409195534892,-14.04423252081821,115.01707896831792,64756.90116395176,68.26153920847952,21.137006019012166,-18.734611132148505,-176.53815394319747
34.5,83934.65221101465,152.22596612086284,4727.462471342805,-14.040778681035714,116.2144462405084,65094.67641626612,68.26153920847952,21.137236861614262,-18.727070008684503,-176.5385485754281
34.6,83819.97128599882,152.67215422572963,4727.5153920519,-14.037323858688458,117.42398197169769,65434.120311834326,68.26153920847952,21.13746611805925,-18.71952843655102,-176.53894317673237
34.7,83705.31674040528,153.11836885755937,4727.567954198143,-14.033868046257572,118.64580630645739,65775.24037901293,68.26153920847952,21.137693772861738,-18.711986416323423,-176.53933774678663
34.800000000000004,83590.68859196082,153.56460998261073,4727.620154283351,-14.030411236149906,119.88004053154722,66118.04417313113,68.26153920847952,21.137919810383668,-18.70444394858241,-176.53973228526394
34.9,83476.08685853193,154.01087756688753,4727.671988774872,-14.026953420697327,121.12680708618755,66462.5392765023,68.26153920847952,21.138144214832874,-18.69690103391405,-176.54012679183407
35.0,83361.51155812759,154.45717157602618,4727.723454105252,-14.023494592156,122.38622957238604,66808.73329842614,68.26153920847952,21.13836697026165,-18.689357672909843,-176.54052126616347
35.1,83246.96270889975,154.90349197536742,4727.774546671908,-14.020034742705679,123.6584327653718,67156.63387519574,68.26153920847952,21.138588060565237,-18.681813866166767,-176.54091570791513
35.2,83132.44032914471,155.3498387298862,4727.825262836794,-14.016573864448972,124.9435426241047,67506.24867010076,68.26153920847952,21.13880746948034,-18.67426961428734,-176.54131011674872
35.300000000000004,83017.94443730544,155.79621180430408,4727.8755989260635,-14.013111949410616,126.24168630185834,67857.58537342594,68.26153920847952,21.139025180583644,-18.66672491787967,-176.54170449232043
35.4,82903.47505197208,156.2426111629779,4727.925551229734,-14.009648989536736,127.55299215690923,68210.65170245383,68.26153920847952,21.13924117729028,-18.659179777557508,-176.54209883428297
35.5,82789.0321918833,156.6890367698971,4727.975116001338,-14.006184976694096,128.8775897633009,68565.45540146274,68.26153920847952,21.139455442852288,-18.651634193940303,-176.5424931422855
35.6,82674.61587592866,157.13548858877851,4728.024289457585,-14.002719902669353,130.21560992168457,68922.00424172069,68.26153920847952,21.139667960357095,-18.644088167653273,-176.54288741597372
35.7,82560.2261231495,157.58196658298093,4728.073067778006,-13.9992537591683,131.5671846702613,69280.30602148146,68.26153920847952,21.139878712725938,-18.636541699327438,-176.5432816549897
35.800000000000004,82445.86295273993,158.0284707154859,4728.121447104606,-13.99578653781509,132.9324472958127,69640.3685659793,68.26153920847952,21.140087682712295,-18.628994789599698,-176.54367585897188
35.9,82331.5263840491,158.47500094899198,4728.169423541509,-13.992318230151477,134.31153234480183,70002.19972741712,68.26153920847952,21.140294852900315,-18.621447439112877,-176.54407002755505
36.0,82217.21643658215,158.92155724578993,4728.216993154599,-13.988848827636032,135.7045756345802,70365.80738495795,68.26153920847952,21.140500205703187,-18.61389964851579,-176.54446416037035
36.1,82102.93313000211,159.36813956784067,4728.264151971159,-13.98537832164335,137.11171426467158,70731.1994447109,68.26153920847952,21.140703723361568,-18.606351418463294,-176.54485825704518
36.2,81988.67648413125,159.81474787677206,4728.310895979507,-13.981906703463267,138.53308662815073,71098.38383971713,68.26153920847952,21.140905387941913,-18.598802749616354,-176.54525231720314
36.300000000000004,81874.44651895249,160.26138213382757,4728.357221128629,-13.97843396430005,139.9688324231125,71467.36852993412,68.26153920847952,21.14110518133485,-18.591253642642105,-176.5456463404641
36.4,81760.24325461127,160.70804229990364,4728.4031233278065,-13.974960095271605,141.41909266422547,71838.161502216,68.26153920847952,21.141303085253536,-18.5837040982139,-176.54604032644403
36.5,81646.06671141647,161.1547283354909,4728.4485984462435,-13.971485087408645,142.88400969438763,72210.77077029564,68.26153920847952,21.141499081231956,-18.576154117011388,-176.5464342747551
36.6,81531.91690984322,161.60144020076712,4728.493642312689,-13.968008931653873,144.36372719644973,72585.2043747579,68.26153920847952,21.14169315062326,-18.568603699720565,-176.5468281850055
36.7,81417.79387053335,162.04817785550654,4728.538250715057,-13.964531618861164,145.8583902050617,72961.47038301943,68.26153920847952,21.141885274598046,-18.56105284703384,-176.54722205679954
36.800000000000004,81303.69761429727,162.49494125913316,4728.582419400041,-13.961053139794714,147.3681451185914,73339.57688930095,68.26153920847952,21.14207543414265,-18.553501559650083,-176.54761588973747
36.9,81189.62816211535,162.9417303706229,4728.626144072727,-13.957573485128204,148.8931397111438,73719.53201459943,68.26153920847952,21.14226361005742,-18.545949838274723,-176.5480096834156
37.0,81075.58553514071,163.38854514866713,4728.669420396203,-13.954092645443946,150.43352314465508,74101.34390665372,68.26153920847952,21.142449782954955,-18.538397683619785,-176.54840343742606
37.1,80961.56975469971,163.83538555146492,4728.712243991166,-13.950610611232028,151.98944598111044,74485.02073991532,68.26153920847952,21.142633933258352,-18.53084509640395,-176.54879715135704
37.2,80847.58084229333,164.28225153690968,4728.754610435521,-13.947127372889433,153.5610601948453,74870.57071551406,68.26153920847952,21.14281604119942,-18.52329207735265,-176.54919082479245
37.300000000000004,80733.61881960044,164.7291430624532,4728.796515263979,-13.943642920719189,155.14851918491516,75258.00206121545,68.26153920847952,21.142996086816897,-18.515738627198097,-176.54958445731205
37.4,80619.68370847823,165.176060085158,4728.837953967659,-13.940157244929466,156.75197778759912,75647.32303138498,68.26153920847952,21.143174049954624,-18.508184746679383,-176.5499780484914
37.5,80505.77553096414,165.62300256167987,4728.878921993673,-13.936670335632693,158.37159228898065,76038.54190694558,68.26153920847952,21.143349910259744,-18.500630436542526,-176.55037159790177
37.6,80391.89430927765,166.06997044827298,4728.919414744717,-13.933182182844662,160.0075204376243,76431.66699533253,68.26153920847952,21.143523647180835,-18.49307569754054,-176.55076510511014
37.7,80278.04006582219,166.5169637007726,4728.959427578652,-13.929692776483623,161.65992145734884,76826.7066304461,68.26153920847952,21.14369523996607,-18.485520530433515,-176.55115856967913
37.800000000000004,80164.21282318654,166.96398227463132,4728.9989558080915,-13.926202106369368,163.3289560601056,77223.66917260362,68.26153920847952,21.143864667661337,-18.477964935988677,-176.55155199116697
37.9,80050.4126041471,167.41102612481697,4729.037994699972,-13.922710162222307,165.01478645894053,77622.56300848551,68.26153920847952,21.144031909108342,-18.470408914980457,-176.55194536912748
38.0,79936.63943166938,167.85809520594157,4729.07653947513,-13.919216933662542,166.717576381067,78023.39655108213,68.26153920847952,21.144196942942724,-18.46285246819057,-176.55233870310997
38.1,79822.89332890976,168.30518947214395,4729.11458530787,-13.915722410208927,168.43749108103313,78426.1782396368,68.26153920847952,21.144359747592098,-18.455295596408067,-176.55273199265923
38.2,79709.17431921745,168.7523088771572,4729.152127325533,-13.912226581278123,170.1746973539858,78830.91653958581,68.26153920847952,21.14452030127416,-18.447738300429446,-176.5531252373155
38.300000000000004,79595.48242613627,169.19945337425318,4729.189160608057,-13.908729436183647,171.92936354903605,79237.61994249608,68.26153920847952,21.144678581994675,-18.440180581058673,-176.5535184366144
38.400000000000006,79481.81767340703,169.64662291631694,4729.225680187535,-13.905230964134896,173.70165958271718,79646.29696599842,68.26153920847952,21.14483456754556,-18.43262243910729,-176.55391159008693
38.5,79368.18008496799,170.09381745568592,4729.26168104777,-13.901731154236192,175.49175695257125,80056.95615372488,68.26153920847952,21.14498823550285,-18.42506387539449,-176.55430469725937
38.6,79254.56968495855,170.54103694438277,4729.297158123828,-13.898229995485792,177.29982875078798,80469.60607523144,68.26153920847952,21.14513956322472,-18.417504890747157,-176.55469775765323
38.7,79140.98649771977,170.98828133384953,4729.332106301582,-13.894727476774902,179.12604967799436,80884.25532592983,68.26153920847952,21.145288527849438,-18.409945485999994,-176.55509077078526
38.800000000000004,79027.43054779666,171.4355505751649,4729.366520417256,-13.891223586886678,180.97059605711877,81300.91252700982,68.26153920847952,21.145435106293327,-18.40238566199555,-176.55548373616733
38.900000000000006,78913.90185994096,171.88284461888472,4729.400395256964,-13.887718314495228,182.83364584734755,81719.58632535663,68.26153920847952,21.145579275248718,-18.39482541958433,-176.55587665330654
39.0,78800.40045911167,172.3301634151456,4729.433725556246,-13.884211648164586,184.71537865822532,82140.2853934745,68.26153920847952,21.14572101118186,-18.38726475962485,-176.55626952170493
39.1,78686.9263704787,172.77750691356664,4729.466505999599,-13.880703576347694,186.61597576380223,82563.01842939467,68.26153920847952,21.14586029033082,-18.379703682983727,-176.55666234085962
39.2,78573.47961942293,173.22487506334488,4729.498731220002,-13.877194087385373,188.53562011694865,82987.79415659454,68.26153920847952,21.145997088703385,-18.37214219053576,-176.55705511026272
39.300000000000004,78460.06023153989,173.67226781312806,4729.530395798441,-13.873683169505277,190.47449636371164,83414.62132389977,68.26153920847952,21.146131382074916,-18.364580283164006,-176.5574478294012
39.400000000000006,78346.66823264118,174.11968511111732,4729.561494263427,-13.870170810820843,192.43279085781393,83843.50870539222,68.26153920847952,21.146263145986193,-18.357017961759855,-176.55784049775704
39.5,78233.30364875589,174.56712690507308,4729.592021090515,-13.866656999330237,194.4106916752603,84274.46510031426,68.26153920847952,21.14639235574128,-18.349455227223114,-176.5582331148069
39.6,78119.96650613425,175.0145931421524,4729.621970701805,-13.863141722915273,196.40838862900634,84707.49933296141,68.26153920847952,21.14651898640529,-18.34189208046209,-176.5586256800223
39.7,78006.65683124773,175.46208376909914,4729.65133746546,-13.85962496934035,198.42607328380083,85142.62025258597,68.26153920847952,21.146643012802205,-18.334328522393694,-176.55901819286942
39.800000000000004,77893.37465079268,175.90959873211102,4729.680115695198,-13.856106726251355,200.46393897106728,85579.83673328279,68.26153920847952,21.14676440951266,-18.32676455394347,-176.5594106528092
39.900000000000006,77780.11999169225,176.35713797691923,4729.708299649799,-13.852586981174568,202.52218080392507,86019.15767387918,68.26153920847952,21.146883150871677,-18.319200176045737,-176.55980305929717
40.0,77666.89288109774,176.8047014486714,4729.735883532593,-13.84906572151556,204.60099569232634,86460.5919978228,68.26153920847952,21.14699921096642,-18.31163538964364,-176.5601954117834
40.1,77553.69334639143,177.25228909206143,4729.76286149095,-13.845542934558074,206.7005823582753,86904.14865306107,68.26153920847952,21.1471125636339,-18.304070195689246,-176.56058770971256
40.2,77440.52141518844,177.69990085124215,4729.789227615768,-13.842018607462895,208.82114135117212,87349.83661192059,68.26153920847952,21.14722318245869,-18.296504595143634,-176.56097995252372
40.300000000000004,77327.3771153395,178.14753666981022,4729.8149759409525,-13.838492727266727,210.96287506324754,87797.6648709792,68.26153920847952,21.14733104077058,-18.28893858897698,-176.5613721396504
40.400000000000006,77214.26047493238,178.59519649084905,4729.8401004428915,-13.834965280881041,213.125987745132,88247.64245094007,68.26153920847952,21.147436111642268,-18.281372178168635,-176.5617642705204
40.5,77101.17152229464,179.04288025689976,4729.86459503993,-13.831436255090917,215.31068552150754,88699.77839649646,68.26153920847952,21.14753836788697,-18.273805363707226,-176.562156344556
40.6,76988.11028599553,179.49058790996065,4729.888453591834,-13.827905636553886,217.51717640688662,89154.08177619663,68.26153920847952,21.14763778205606,-18.266238146590748,-176.56254836117355
40.7,76875.07679484924,179.9383193914941,4729.911669899259,-13.824373411798756,219.7456703214729,89610.56168229906,68.26153920847952,21.147734326436655,-18.25867052782664,-176.5629403197837
40.800000000000004,76762.07107791584,180.38607464237646,4729.9342377032035,-13.820839567224422,221.99637910717786,90069.22723063367,68.26153920847952,21.147827973049218,-18.251102508431895,-176.56333221979128
40.900000000000006,76649.0931645045,180.83385360292667,4729.956150684465,-13.817304089098673,224.2695165437017,90530.08756044926,68.26153920847952,21.14791869364509,-18.243534089433133,-176.56372406059506
41.0,76536.14308417542,181.28165621292018,4729.977402463091,-13.813766963556995,226.56529836475173,90993.15183426296,68.26153920847952,21.14800645970405,-18.23596527186671,-176.56411584158798
41.1,76423.22086674254,181.72948241156766,4729.99798659782,-13.810228176601347,228.88394227435373,91458.42923770161,68.26153920847952,21.148091242431818,-18.228396056778806,-176.56450756215688
41.2,76310.32654227596,182.17733213744458,4730.0178965855275,-13.806687714098938,231.2256679632824,91925.92897934119,68.26153920847952,21.148173012757564,-18.22082644522552,-176.56489922168254
41.300000000000004,76197.46014110371,182.62520532861828,4730.037125860656,-13.803145561780992,233.5906971256145,92395.66029054405,68.26153920847952,21.148251741331386,-18.213256438272964,-176.5652908195396
41.400000000000006,76084.6216938151,183.07310192250742,4730.055667794648,-13.799601705241502,235.97925347536233,92867.63242528582,68.26153920847952,21.14832739852176,-18.20568603699736,-176.56568235509647
41.5,75971.81123126205,183.52102185598764,4730.073515695373,-13.796056129935975,238.39156276326025,93341.85465998625,68.26153920847952,21.148399954412977,-18.198115242485144,-176.56607382771537
41.6,75859.02878456283,183.9689650652867,4730.09066280655,-13.792508821180164,240.82785279361238,93818.33629332566,68.26153920847952,21.148469378802552,-18.190544055833055,-176.5664652367521
41.7,75746.27438510349,184.4169314860482,4730.10710230716,-13.788959764148785,243.28835344130218,94297.0866460668,68.26153920847952,21.148535641198627,-18.18297247814824,-176.56685658155615
41.800000000000004,75633.54806454107,184.8649210533248,4730.12282731086,-13.785408943874234,245.7732966688761,94778.11506086477,68.26153920847952,21.148598710817332,-18.175400510548357,-176.56724786147058
41.900000000000006,75520.84985480597,185.31293370151622,4730.137830865391,-13.781856345245288,248.2829165437569,95261.43090207562,68.26153920847952,21.148658556580138,-18.167828154161665,-176.5676390758319
42.0,75408.17978810426,185.76096936441866,4730.15210595198,-13.778301953005785,250.81744925557373,95747.04355556125,68.26153920847952,21.148715147111183,-18.160255410127142,-176.56803022397003
42.1,75295.53789692046,186.2090279751839,4730.165645484734,-13.774745751753319,253.3771331335917,96234.962428487,68.26153920847952,21.148768450734583,-18.152682279594572,-176.56842130520837
42.2,75182.9242140199,186.6571094663546,4730.178442310038,-13.771187725937887,255.9622086642663,96725.19694911674,68.26153920847952,21.148818435471703,-18.145108763724664,-176.56881231886354
42.300000000000004,75070.33877245244,187.10521376980324,4730.190489205935,-13.76762785986056,258.57291850888,97217.75656659715,68.26153920847952,21.14886506903843,-18.13753486368914,-176.5692032642454
42.400000000000006,74957.78160555335,187.5533408167811,4730.201778881513,-13.764066137672124,261.20950752135474,97712.65075074938,68.26153920847952,21.148908318842405,-18.129960580670865,-176.56959414065707
42.5,74845.25274694711,188.00149053787126,4730.212303976282,-13.760502543371713,263.87222276611476,98209.88899184312,68.26153920847952,21.14894815198024,-18.122385915863923,-176.56998494739472
42.6,74732.75223055016,188.44966286298978,4730.222057059545,-13.756937060805425,266.56131353608464,98709.48080037063,68.26153920847952,21.14898453523471,-18.114810870473757,-176.57037568374759
42.7,74620.28009057324,188.897857721387,4730.231030629762,-13.753369673664944,269.27703137081124,99211.43570681654,68.26153920847952,21.149017435071926,-18.107235445717254,-176.57076634899795
42.800000000000004,74507.83636152418,189.34607504167568,4730.239217113921,-13.749800365486132,272.01963007468964,99715.76326142179,68.26153920847952,21.14904681763848,-18.09965964282286,-176.5711569424209
42.900000000000006,74395.4210782107,189.7943147517306,4730.2466088668825,-13.746229119647618,274.78936573530075,100222.47303394106,68.26153920847952,21.14907264875858,-18.092083463030704,-176.5715474632845
43.0,74283.03427574364,190.24257677879183,4730.25319817074,-13.74265591936937,277.58649674185506,100731.57461339385,68.26153920847952,21.149094893931117,-18.08450690759269,-176.5719379108495
43.1,74170.6759895389,190.69086104937773,4730.258977234162,-13.739080747711265,280.411283803781,101243.07760781578,68.26153920847952,21.149113518326796,-18.07692997777263,-176.5723282843694
43.2,74058.34625532152,191.13916748930745,4730.263938191733,-13.735503587571637,283.2639899693711,101756.99164399419,68.26153920847952,21.149128486785138,-18.069352674846336,-176.5727185830904
43.300000000000004,73946.04510912718,191.5874960237222,4730.268073103294,-13.731924421685818,286.1448806446131,102273.32636721115,68.26153920847952,21.14913976381154,-18.06177500010176,-176.5731088062512
43.400000000000006,73833.77258730587,192.03584657701316,4730.271373953266,-13.728343232624665,289.0542236120746,102792.09144096979,68.26153920847952,21.14914731357429,-18.05419695483909,-176.57349895308306
43.5,73721.52872652467,192.48421907289045,4730.273832649978,-13.724760002793081,291.9922890499254,103313.29654671937,68.26153920847952,21.14915109990151,-18.04661854037087,-176.57388902280965
43.6,73609.31356377108,192.93261343430467,4730.275441024988,-13.721174714428509,294.9593495510622,103836.95138357258,68.26153920847952,21.149151086278152,-18.039039758022135,-176.57427901464706
43.7,73497.1271363548,193.38102958348864,4730.276190832393,-13.717587349599428,297.95568014238376,104363.06566802332,68.26153920847952,21.14914723584291,-18.0314606091305,-176.57466892780357
43.800000000000004,73384.96948191244,193.82946744193987,4730.276073748142,-13.713997890203839,300.9815583041054,104891.64913364573,68.26153920847952,21.14913951138515,-18.023881095046317,-176.57505876147982
43.900000000000006,73272.84063840937,194.27792693038901,4730.275081369337,-13.710406317967717,304.0372639892611,105422.71153079999,68.26153920847952,21.14912787534177,-18.01630121713276,-176.57544851486847
44.0,73160.74064414296,194.72640796883547,4730.273205213532,-13.70681261444348,307.1230796432814,105956.26262632568,68.26153920847952,21.149112289794083,-18.00872097676598,-176.57583818715435
44.1,73048.66953774542,195.17491047648997,4730.270436718021,-13.703216761008417,310.23929022369896,106492.31220323125,68.26153920847952,21.14909271646464,-18.001140375335194,-176.5762277775142
44.2,72936.62735818792,195.62343437183628,4730.266767239131,-13.69961873886313,313.3861832199258,107030.87006037022,68.26153920847952,21.14906911671404,-17.993559414242853,-176.57661728511678
44.300000000000004,72824.61414478254,196.07197957254144,4730.262188051496,-13.696018529029937,316.5640486732109,107571.94601212269,68.26153920847952,21.149041451537723,-17.98597809490472,-176.5770067091227
44.400000000000006,72712.6299371859,196.52054599551082,4730.256690347338,-13.692416112351284,319.773179196654,108115.54988806073,68.26153920847952,21.149009681562724,-17.97839641875004,-176.57739604868425
44.5,72600.67477540253,196.96913355686436,4730.250265235733,-13.68881146948813,323.0138699953514,108661.69153261068,68.26153920847952,21.148973767044417,-17.970814387221637,-176.5777853029455
44.6,72488.748699788,197.4177421718807,4730.242903741877,-13.685204580918327,326.2864188866453,109210.38080470721,68.26153920847952,21.148933667863204,-17.963232001776063,-176.5781744710421
44.7,72376.85175105184,197.8663717550974,4730.23459680634,-13.681595426934985,329.5911263205063,109761.62757744455,68.26153920847952,21.14888934352123,-17.955649263883714,-176.57856355210123
44.800000000000004,72264.98397026071,198.31502222017718,4730.225335284324,-13.677983987644815,332.92829540000764,110315.44173771753,68.26153920847952,21.148840753138995,-17.94806617502897,-176.57895254524158
44.900000000000006,72153.14539884264,198.76369347999545,4730.215109944904,-13.674370242966479,336.2982319018871,110871.83318585166,68.26153920847952,21.14878785545204,-17.940482736710326,-176.57934144957318
45.0,72041.33607858932,199.21238544661682,4730.203911470274,-13.670754172628905,339.7012442972725,111430.8118352357,68.26153920847952,21.14873060880751,-17.93289895044053,-176.5797302641974
